-0.971935,0.846927,0
-0.552995,-0.57683,0
-0.0949043,-0.298862,1
-0.809564,0.856891,0
0.399009,0.690462,0
-0.673618,-0.684443,0
0.715379,0.175148,0
0.767219,0.911183,0
0.770314,0.0398958,0
0.78781,0.251057,0
-0.263996,-0.843114,0
0.861322,0.663411,0
-0.292061,-0.690041,0
0.414318,0.240241,1
0.802843,0.608821,0
0.223882,0.38335,1
-0.596165,0.918359,0
-0.1025,0.0677923,1
-0.311544,-0.25679,1
0.13028,0.156609,1
-0.0818583,0.703315,0
0.34247,0.905552,0
-0.817862,0.546429,0
0.481148,-0.757859,0
0.474199,0.236469,1
-0.933169,0.00190016,0
0.671355,0.627648,0
-0.157051,0.618551,0
0.267521,0.709289,0
0.945449,-0.449242,0
-0.420935,-0.0339209,1
-0.184831,0.394149,1
0.660923,0.262765,0
0.472699,0.488598,0
0.478786,0.716336,0
0.99155,0.246457,0
-0.995413,-0.520133,0
0.92472,-0.755443,0
-0.666768,-0.147781,0
0.081771,-0.373994,1
0.0657114,0.142929,1
0.136322,-0.924752,0
-0.513354,-0.82315,0
-0.678847,-0.318902,0
-0.174277,-0.0859144,1
-0.151546,0.1925,1
0.346937,0.19775,1
-0.143096,0.946044,0
0.34235,-0.282117,1
-0.0678164,0.701487,0
0.0091177,0.865664,0
0.850413,0.0754813,0
0.943406,-0.277266,0
-0.285909,0.000233695,1
0.45676,-0.454116,0
-0.607062,-0.680864,0
-0.368963,0.631799,0
0.544484,0.126635,1
0.2841,-0.565951,0
-0.312419,0.180591,1
0.94175,0.716167,0
0.755397,0.479104,0
-0.0673676,0.850503,0
0.904985,-0.596377,0
-0.0107739,0.127768,1
0.190894,0.403389,1
0.532466,-0.418116,0
-0.202045,0.0842537,1
-0.0985708,-0.0499145,1
0.253471,0.957619,0
0.617329,-0.483964,0
-0.43411,-0.222973,1
0.675579,-0.20013,0
-0.189507,0.297923,1
-0.257053,-0.050633,1
-0.0944922,-0.1057,1
0.753721,0.821599,0
0.714614,0.490911,0
-0.778746,0.239714,0
-0.0833413,-0.593343,1
0.319825,-0.710371,0
0.663188,-0.550961,0
0.702496,0.773593,0
0.0972979,0.672012,0
-0.973083,-0.0262771,0
-0.713195,-0.625911,0
0.28397,-0.975644,0
0.381297,0.479788,0
0.530249,-0.797243,0
0.666683,0.988878,0
0.308995,-0.0369571,1
-0.249975,0.58222,0
0.98917,-0.326586,0
0.0868368,0.133182,1
-0.713326,-0.100179,0
0.989539,0.46117,0
-0.740243,0.926098,0
0.702734,0.0870814,0
-0.024213,0.901742,0
-0.678564,0.607293,0
